level,unit,title,epoch,ts,_id
17.44,W,Potencia Casa,1635251769,2021-10-26 12:36:09,6177f63fb1e499ce87a0dd6f
3.55,W,Potencia Casa,1635251776,2021-10-26 12:36:16,6177f649b1e499ce87a0dd70
1934.9420032,W,Potencia Casa,1635251786,2021-10-26 12:36:26,6177f653b1e499ce87a0dd71
1996.6181376,W,Potencia Casa,1635251796,2021-10-26 12:36:36,6177f65db1e499ce87a0dd72
1926.5241088,W,Potencia Casa,1635251806,2021-10-26 12:36:46,6177f667b1e499ce87a0dd73
1992.0699392,W,Potencia Casa,1635251816,2021-10-26 12:36:56,6177f671b1e499ce87a0dd74
1992.0699392,W,Potencia Casa,1635251816,2021-10-26 12:36:56,6177f67bb1e499ce87a0dd75
1953.5661056,W,Potencia Casa,1635251839,2021-10-26 12:37:19,6177f685b1e499ce87a0dd76
1937.45408,W,Potencia Casa,1635251846,2021-10-26 12:37:26,6177f68fb1e499ce87a0dd77
2006.2140416,W,Potencia Casa,1635251857,2021-10-26 12:37:37,6177f699b1e499ce87a0dd78
1962.0100096,W,Potencia Casa,1635251867,2021-10-26 12:37:47,6177f6a4b1e499ce87a0dd79
1928.8188928,W,Potencia Casa,1635251877,2021-10-26 12:37:57,6177f6aeb1e499ce87a0dd7a
2003.9610368,W,Potencia Casa,1635251892,2021-10-26 12:38:12,6177f6b8b1e499ce87a0dd7b
1934.5240064,W,Potencia Casa,1635251897,2021-10-26 12:38:17,6177f6c2b1e499ce87a0dd7c
1991.1870464,W,Potencia Casa,1635251907,2021-10-26 12:38:27,6177f6ccb1e499ce87a0dd7d
1926.6168832,W,Potencia Casa,1635251917,2021-10-26 12:38:37,6177f6d6b1e499ce87a0dd7e
1991.589888,W,Potencia Casa,1635251927,2021-10-26 12:38:47,6177f6e0b1e499ce87a0dd7f
1939.588096,W,Potencia Casa,1635251937,2021-10-26 12:38:57,6177f6eab1e499ce87a0dd80
1996.157952,W,Potencia Casa,1635251951,2021-10-26 12:39:11,6177f6f4b1e499ce87a0dd81
1928.5239808,W,Potencia Casa,1635251958,2021-10-26 12:39:18,6177f6ffb1e499ce87a0dd82
1988.9129472,W,Potencia Casa,1635251968,2021-10-26 12:39:28,6177f709b1e499ce87a0dd83
