level,unit,title,epoch,ts,_id
-2031.0700032,W,Potencia Casa,1635239997,2021-10-26 09:19:57,6177c8472e27118f037448ed
-2023.9960064,W,Potencia Casa,1635240007,2021-10-26 09:20:07,6177c8512e27118f037448ee
-1992.8348672,W,Potencia Casa,1635240017,2021-10-26 09:20:17,6177c85b2e27118f037448ef
-2056.2259968,W,Potencia Casa,1635240027,2021-10-26 09:20:27,6177c8652e27118f037448f0
-2048.3250176,W,Potencia Casa,1635240037,2021-10-26 09:20:37,6177c86f2e27118f037448f1
-2044.5990912,W,Potencia Casa,1635240047,2021-10-26 09:20:47,6177c8792e27118f037448f2
-2040.7851008,W,Potencia Casa,1635240058,2021-10-26 09:20:58,6177c8832e27118f037448f3
-2041.1060224,W,Potencia Casa,1635240072,2021-10-26 09:21:12,6177c88d2e27118f037448f4
-2030.589952,W,Potencia Casa,1635240079,2021-10-26 09:21:19,6177c8982e27118f037448f5
-2037.1109888,W,Potencia Casa,1635240089,2021-10-26 09:21:29,6177c8a22e27118f037448f6
-2021.8980352,W,Potencia Casa,1635240099,2021-10-26 09:21:39,6177c8ac2e27118f037448f7
-2010.0849664,W,Potencia Casa,1635240109,2021-10-26 09:21:49,6177c8b62e27118f037448f8
-2013.60896,W,Potencia Casa,1635240119,2021-10-26 09:21:59,6177c8c02e27118f037448f9
-2015.8470144,W,Potencia Casa,1635240128,2021-10-26 09:22:08,6177c8ca2e27118f037448fa
-2010.6121216,W,Potencia Casa,1635240138,2021-10-26 09:22:18,6177c8d42e27118f037448fb
-1984.8869888,W,Potencia Casa,1635240148,2021-10-26 09:22:28,6177c8de2e27118f037448fc
-1984.3960832,W,Potencia Casa,1635240159,2021-10-26 09:22:39,6177c8e82e27118f037448fd
-1983.9369216,W,Potencia Casa,1635240169,2021-10-26 09:22:49,6177c8f22e27118f037448fe
-1982.9389312,W,Potencia Casa,1635240179,2021-10-26 09:22:59,6177c8fd2e27118f037448ff
-1976.3040256,W,Potencia Casa,1635240189,2021-10-26 09:23:09,6177c9072e27118f03744900
-1982.9028864,W,Potencia Casa,1635240199,2021-10-26 09:23:19,6177c9112e27118f03744901
-1972.2829824,W,Potencia Casa,1635240209,2021-10-26 09:23:29,6177c91b2e27118f03744902
-1966.5010688,W,Potencia Casa,1635240219,2021-10-26 09:23:39,6177c9252e27118f03744903
-1965.394944,W,Potencia Casa,1635240229,2021-10-26 09:23:49,6177c92f2e27118f03744904
-1967.0800384,W,Potencia Casa,1635240240,2021-10-26 09:24:00,6177c9392e27118f03744905
-1961.2510208,W,Potencia Casa,1635240250,2021-10-26 09:24:10,6177c9432e27118f03744906
-1967.6219392,W,Potencia Casa,1635240260,2021-10-26 09:24:20,6177c94d2e27118f03744907
-1932.1360384,W,Potencia Casa,1635240270,2021-10-26 09:24:30,6177c9582e27118f03744908
-1992.876032,W,Potencia Casa,1635240280,2021-10-26 09:24:40,6177c9622e27118f03744909
-1985.8999296,W,Potencia Casa,1635240290,2021-10-26 09:24:50,6177c96c2e27118f0374490a
-1987.244032,W,Potencia Casa,1635240300,2021-10-26 09:25:00,6177c9762e27118f0374490b
-1988.1838592,W,Potencia Casa,1635240310,2021-10-26 09:25:10,6177c9802e27118f0374490c
-57.2260032,W,Potencia Casa,1635240320,2021-10-26 09:25:20,6177c98a2e27118f0374490d
-57.288,W,Potencia Casa,1635240331,2021-10-26 09:25:31,6177c9942e27118f0374490e
-57.2510016,W,Potencia Casa,1635240341,2021-10-26 09:25:41,6177c99e2e27118f0374490f
-57.2769984,W,Potencia Casa,1635240351,2021-10-26 09:25:51,6177c9a82e27118f03744910
-57.1220032,W,Potencia Casa,1635240365,2021-10-26 09:26:05,6177c9b32e27118f03744911
-57.1070016,W,Potencia Casa,1635240371,2021-10-26 09:26:11,6177c9bd2e27118f03744912
-57.1950016,W,Potencia Casa,1635240381,2021-10-26 09:26:21,6177c9c72e27118f03744913
-57.2620032,W,Potencia Casa,1635240391,2021-10-26 09:26:31,6177c9d12e27118f03744914
-48.2649984,W,Potencia Casa,1635240401,2021-10-26 09:26:41,6177c9db2e27118f03744915
-48.3580032,W,Potencia Casa,1635240411,2021-10-26 09:26:51,6177c9e52e27118f03744916
-48.384,W,Potencia Casa,1635240423,2021-10-26 09:27:03,6177c9ef2e27118f03744917
-48.2750016,W,Potencia Casa,1635240431,2021-10-26 09:27:11,6177c9f92e27118f03744918
-48.332,W,Potencia Casa,1635240442,2021-10-26 09:27:22,6177ca032e27118f03744919
-48.2910016,W,Potencia Casa,1635240452,2021-10-26 09:27:32,6177ca0d2e27118f0374491a
-48.2649984,W,Potencia Casa,1635240462,2021-10-26 09:27:42,6177ca182e27118f0374491b
-48.3110016,W,Potencia Casa,1635240472,2021-10-26 09:27:52,6177ca222e27118f0374491c
-48.3110016,W,Potencia Casa,1635240489,2021-10-26 09:28:09,6177ca2c2e27118f0374491d
-48.4249984,W,Potencia Casa,1635240493,2021-10-26 09:28:13,6177ca362e27118f0374491e
-48.5229984,W,Potencia Casa,1635240503,2021-10-26 09:28:23,6177ca402e27118f0374491f
-48.3889984,W,Potencia Casa,1635240513,2021-10-26 09:28:33,6177ca4a2e27118f03744920
-31.274,W,Potencia Casa,1635240523,2021-10-26 09:28:43,6177ca542e27118f03744921
-57.5870016,W,Potencia Casa,1635240533,2021-10-26 09:28:53,6177ca5e2e27118f03744922
-57.5299968,W,Potencia Casa,1635240548,2021-10-26 09:29:08,6177ca692e27118f03744923
-906.7589632,W,Potencia Casa,1635240554,2021-10-26 09:29:14,6177ca732e27118f03744924
-1989.0890752,W,Potencia Casa,1635240564,2021-10-26 09:29:24,6177ca7d2e27118f03744925
-1985.0479616,W,Potencia Casa,1635240574,2021-10-26 09:29:34,6177ca872e27118f03744926
-1984.7221248,W,Potencia Casa,1635240584,2021-10-26 09:29:44,6177ca912e27118f03744927
-1975.9630336,W,Potencia Casa,1635240594,2021-10-26 09:29:54,6177ca9b2e27118f03744928
-1975.8180352,W,Potencia Casa,1635240603,2021-10-26 09:30:03,6177caa52e27118f03744929
-1975.983104,W,Potencia Casa,1635240613,2021-10-26 09:30:13,6177caaf2e27118f0374492a
-1962.5009152,W,Potencia Casa,1635240624,2021-10-26 09:30:24,6177cab92e27118f0374492b
-1959.250944,W,Potencia Casa,1635240634,2021-10-26 09:30:34,6177cac32e27118f0374492c
-1957.328896,W,Potencia Casa,1635240644,2021-10-26 09:30:44,6177cace2e27118f0374492d
-1939.330048,W,Potencia Casa,1635240654,2021-10-26 09:30:54,6177cad82e27118f0374492e
-1941.211136,W,Potencia Casa,1635240664,2021-10-26 09:31:04,6177cae22e27118f0374492f
-1942.1769728,W,Potencia Casa,1635240674,2021-10-26 09:31:14,6177caec2e27118f03744930
-1947.2519168,W,Potencia Casa,1635240684,2021-10-26 09:31:24,6177caf62e27118f03744931
